SpinalErector_FaseInicialFilter,SpinalErector_FaseFinalFilter
0.000549915,-0.02145961
0.006120637,-0.01212485
0.00324375,-0.008895319
-0.005217536,-0.01230826
0.000511099,-0.001405634
0.010616822,0.006220289
0.005372221,0.004446336
-0.003399437,0.014526235
-0.004595886,0.023928721
-0.004621728,0.023897931
-0.003572308,0.02662327
0.000107862,0.022696496
0.001414985,0.008326856
-0.000932657,-0.005864341
-0.000611025,-0.017767368
0.002981025,-0.018717216
0.000369174,-0.005990647
-0.005465399,-0.000521781
-0.004771369,-0.009003567
-0.002726164,-0.009119626
0.0007647,-0.003143564
0.008980167,-0.01453591
0.008155575,-0.016186478
-0.001151194,0.01045052
-0.001546402,0.0163688
0.003256247,0.011016801
0.00243431,0.040215568
-0.002221516,0.057363379
-0.006892307,0.047370274
-0.005557973,0.059336718
0.001030802,0.052240018
0.000389954,-0.010010512
-0.005160572,-0.054290888
-0.002834431,-0.051044158
0.000450549,-0.053443746
-0.001001247,-0.072931336
0.003703571,-0.076963758
0.008532562,-0.058623629
0.003991083,-0.033437605
0.000857718,-0.012623232
-0.001285552,0.001502063
-0.003021195,0.010986899
0.005773722,0.01919573
0.007308013,0.031413439
-0.006526333,0.040157021
-0.008496868,0.034892196
-0.001958724,0.032799944
-0.004209337,0.037311401
-0.001432537,0.024622566
0.005644974,0.011291188
0.003810138,0.022872265
0.003324484,0.035911719
0.00466356,0.025880005
-0.001603326,0.00193168
-0.004742151,-0.010790416
-0.001938999,-0.014042435
-0.00337352,-0.034027836
-0.005355678,-0.051388566
-0.004033122,-0.039428099
-0.001772587,-0.020560171
0.003507281,-0.00703675
0.009381453,-0.004458317
0.009487555,-0.015646228
0.004375695,-0.006835154
-0.000321798,0.014626988
-0.002427799,0.011126802
-0.005284398,0.001938044
-0.008073223,-0.001994998
-0.004981341,-0.006723868
0.002594284,0.009895417
0.005921597,0.026738737
0.001421887,0.010895646
-0.003176648,-0.006905744
-0.001512602,-0.007800163
0.000561675,-0.00332956
-0.000621931,0.010800936
-0.001750243,0.022617842
-0.003078951,0.018102844
-0.000517034,0.014686442
0.007267552,0.009397278
0.006527204,-0.012216487
-0.001035655,-0.024860447
-0.000795424,-0.014666055
0.000270181,-0.002432506
-0.000307277,0.003282365
0.005528521,-0.001975838
0.005046289,-0.018237519
-0.005625035,-0.027518633
-0.010837804,-0.026551719
-0.009274272,-0.016243752
-0.004920059,0.009132048
0.001452851,0.02939985
0.006036602,0.027994733
0.007917641,0.017938654
0.005732445,0.011425174
0.00230803,0.011774845
-8.98E-05,0.009170175
-0.006451176,-0.003219645
-0.006598714,-0.008652576
0.004617719,-0.007908703
0.006562491,-0.008817918
-0.000842595,0.003518785
-0.000874755,0.015412226
0.001004507,0.006370589
-0.000727752,-0.005720426
-0.001067563,-0.009357378
-4.53E-05,-0.004110042
0.000496498,0.003842788
-0.002140017,-0.002963052
-0.004838358,-0.013819924
-0.000861709,-0.013178725
0.002274384,-0.008005204
-0.001463368,-0.002014923
-0.002774485,-0.003922992
0.000922987,-0.010350276
0.001973364,-0.000548592
-0.001289071,0.013443527
-0.003054811,0.011197829
0.001857346,0.004027805
0.009639961,0.003974464
0.009635562,0.004833721
-0.000415083,0.001075539
-0.008535807,-0.002896823
-0.004788549,-0.008850886
0.002535278,-0.014607465
0.001182047,-0.006021094
-0.002846615,0.005007167
-0.000707184,0.001741397
0.000964451,0.000208026
-0.001437381,0.007613565
-0.001432863,0.014029619
0.000667267,0.01927731
-7.53E-06,0.024026659
-0.000502899,0.024702064
0.003886066,0.012743995
0.005894407,-0.01124824
-0.001421283,-0.025301126
-0.007192813,-0.021630177
-0.003953091,-0.014149568
0.001370262,-0.009527533
0.004628435,-0.002206989
0.002535623,0.015047561
-0.002314064,0.024766303
-0.000410719,0.01019462
0.000303296,-0.004476333
-0.006464156,-0.019186416
-0.005462286,-0.04761429
0.002193662,-0.042732434
0.002512685,-0.008805394
0.00248899,-0.015905252
0.005561477,-0.026126109
0.002536407,0.009598457
-0.000522599,0.028933969
0.001765136,0.031351528
0.000758293,0.053067785
-0.002073097,0.041447252
-0.000443297,0.007988417
0.00228088,0.004023949
0.003386703,-0.00858621
0.000681046,-0.017073338
-0.005472301,0.008512787
-0.007576053,0.005450685
-0.006080206,-0.01615289
-0.004842244,-0.00028892
0.000467987,0.012428296
0.006211893,0.002785182
0.005070769,0.002363377
0.003167942,0.004128704
0.003099684,-0.005533383
-0.000824989,-0.022400761
-0.002647341,-0.029312363
0.000853834,-0.013920197
-0.000949815,-0.002721175
-0.003701151,-0.009418247
0.001312144,-0.006490805
0.002102132,0.006270713
-0.00371189,0.001938694
-0.003074791,-0.010898135
0.004067508,-0.009631579
0.007740845,-0.004456429
0.002310605,-0.002997184
-0.003115425,0.004409662
0.000623082,0.010805463
0.001664258,0.01466233
-0.003433935,0.019124548
-0.003269997,0.0075344
-0.002366584,-0.006699784
-0.003004092,0.003055861
-0.000175904,0.011112467
-0.001859066,0.003086107
-0.003926273,0.011481749
0.002760694,0.032994254
0.005902653,0.031567518
0.005223781,0.011143916
0.008063283,-0.006547383
0.00343562,-0.018944245
-0.003939736,-0.016264203
-0.001694391,-0.001077407
-0.000442944,-0.001619953
-0.003087799,-0.011484509
-0.00209642,-0.013243592
-0.001654973,-0.018144481
-0.002491064,-0.01651307
-0.002968086,-0.005363288
-0.00571312,-0.011569389
-0.005389646,-0.021411656
-0.001655817,-0.011096885
-0.001117507,-0.002841726
0.001841416,-0.008392793
0.007773714,-0.006093456
0.006840823,0.005524314
0.00264709,0.005055866
0.001264531,1.32E-05
0.00305077,0.009235544
0.00780533,0.016954402
0.004817228,0.014128223
-0.003220495,0.018548806
-0.000619002,0.028548623
-0.000163413,0.024562479
-0.00847669,0.005298386
-0.007491868,-0.004508022
-0.00238271,0.001809795
-0.002894354,-0.004741622
-0.003145228,-0.015139427
-0.002205768,3.82E-05
0.00391585,0.00907399
0.010416822,-0.005032425
0.00598556,-0.006206178
0.001746492,0.002733533
0.001427713,-0.000571266
-0.003770485,-0.004910658
-0.004789907,-0.002733498
-0.002878499,-0.002493967
-0.006514585,-0.007611508
-0.003591624,-0.01063338
0.001385131,-0.008390542
-0.002373735,-0.010746776
0.000875414,-0.013196926
0.00605347,-0.00666013
0.001522321,-0.005068683
0.005396851,-0.007208362
0.008861383,0.003152959
-0.001555632,0.007971883
-0.002771162,-0.003934518
-0.000446835,-0.004322287
-0.007504032,0.006333229
-0.004219267,0.006531547
-0.000795338,0.012391859
-0.008854107,0.026746743
-0.000803993,0.022823417
0.016121864,0.01031841
0.011493674,0.00775246
-0.001002927,0.001903315
-0.002461844,-0.004365358
-0.00042167,0.001620208
-0.000680145,0.003351329
-0.00135083,-0.004672611
-0.000813086,-0.008541764
-0.001329552,-0.012936424
-0.004309704,-0.019875847
-0.004238911,-0.017238858
-0.002038985,-0.006488072
-0.001294395,0.002329117
0.00213118,0.006471095
0.004352463,0.003310537
0.000968314,-0.008375178
-0.000831899,-0.008627084
-9.95E-05,0.011441366
0.000296086,0.016018241
0.00125216,-0.00024181
5.08E-06,-0.001207047
-0.001006442,0.003817353
0.001843567,-0.004191834
0.001275707,-0.012053354
-0.002770652,-0.014510078
-0.000984028,-0.004742497
0.003354859,0.009351029
0.00167822,0.004429598
-0.000344928,0.002328133
0.00412577,0.012963658
0.003837656,0.003200457
-0.005450981,-0.010696387
-0.005590009,0.002754979
0.002418629,0.01820529
0.000750014,0.014647621
-0.00378098,0.008310794
-0.002968362,0.010193072
-0.002449342,0.009351226
0.001012733,-0.001226139
0.003404351,-0.007129559
-0.003093887,-0.004277589
-0.005390907,-0.00724739
-0.000144059,-0.014280986
3.42E-05,-0.017542987
0.00031331,-0.022593927
0.004687464,-0.028282162
0.003728151,-0.021363447
0.001854748,-0.000150706
0.004354058,0.013749039
0.002203811,0.010375862
-0.00292991,0.01255329
-0.000279052,0.024284262
0.004894868,0.022606974
0.002167005,0.014276722
-0.00290398,0.01221335
-0.001270554,-0.001863586
0.002992795,-0.023198533
0.000911558,-0.021801523
-0.005707716,-0.005524753
-0.004755773,0.005304784
0.003948491,0.014485738
0.004459487,0.019637562
-0.00347634,0.014040656
-0.004957309,0.000856066
-0.003736089,-0.014581601
-0.007544714,-0.020970771
-0.00638969,-0.018300254
0.000492465,-0.014973379
0.003300991,-0.001081017
0.003863363,0.016710513
0.004369557,0.011032043
0.003133182,-0.005453579
0.001656322,-0.002235692
0.001126772,0.00936523
0.003150125,0.007355171
0.002964198,0.000149941
-0.002741806,-0.002652043
-0.003392149,-0.005255685
-1.81E-05,-0.0017045
-0.000976218,0.003590099
0.000311068,-0.010022702
0.001773608,-0.021510661
-0.000279933,0.001416841
0.002991823,0.028320644
0.004661875,0.02426108
-0.001751852,0.005619401
-0.0051045,-0.006371833
-0.003339363,-0.010461307
0.001035834,-0.014255864
0.003403201,-0.016251656
-0.002902307,-0.003789592
-0.003649392,0.011478148
0.004989082,0.013297781
0.00323509,0.012663089
-0.002239954,0.004192288
-0.000397856,-0.015734257
-0.00109732,-0.014686988
0.001645737,0.003495338
0.004931872,0.006266099
-0.005114715,0.001835371
-0.005988071,-0.00389302
0.006731904,-0.013707291
0.003677473,-0.003276869
-0.003337679,0.019294628
0.001696413,0.016094015
0.000443861,-0.001712912
-0.003142508,-0.003705885
0.002803437,0.001169181
0.004552689,-0.005066123
-0.001578974,-0.011691033
-0.005091664,-0.002503506
-0.005962079,0.009231923
-0.009171593,0.004074032
-0.010598691,-0.007143938
-0.004718809,-0.00751241
-0.001569916,-0.001299393
-0.004879698,0.001808517
0.000150227,0.002592735
0.007848626,0.006624793
0.003905801,0.007392823
-0.000234978,-0.003690159
0.003807124,-0.014760474
0.010205917,-0.011972493
0.014235633,0.00379425
0.011443393,0.017738402
0.005094068,0.011269662
0.002598977,0.000950127
0.005096449,0.00779129
0.007461258,0.003521073
0.003363851,-0.015884946
-0.001327531,-0.010280977
0.000602961,0.010637811
0.003353895,0.011018531
0.001509382,-0.003754487
-0.005198058,-0.014383067
-0.011581938,-0.01094845
-0.012043412,0.001567595
-0.011241137,0.006728694
-0.013386741,0.004523667
-0.01458366,4.29E-05
-0.009455359,-0.006735979
-0.0029037,-0.006776806
-0.005530404,-0.005752012
-0.008680899,-0.010048144
-0.002292135,-0.003369146
0.004291207,0.004619994
0.007323966,0.004505587
0.007620035,0.016748749
0.003328595,0.019721712
0.000273157,0.002305607
0.001363945,0.007658637
0.006349842,0.015127529
0.013293683,-0.008147521
0.013282737,-0.015083627
0.008625712,-0.001231587
0.008077279,-0.005780716
0.006052053,-0.007762635
0.000645964,0.00378833
0.00159805,0.001264917
0.005688693,-0.005107105
0.002023677,0.000415933
-0.002650343,-0.000728172
0.000159581,-0.011602387
-5.86E-05,-0.014139594
-0.007534449,-0.007326135
-0.009683183,-0.002136307
-0.00601468,0.0003419
-0.005991636,0.006197938
-0.005679417,0.0126432
-0.001859867,0.009789454
-0.003072937,0.002443244
-0.006798674,0.005047261
-0.004667171,0.010103153
-0.00437267,0.002998417
-0.008228761,-0.002766069
-0.005809661,0.002852207
0.000244116,0.002950091
0.004604749,-0.003807678
0.007207897,-0.000894388
0.003424004,0.008222577
0.001938814,0.007378258
0.008275676,-0.00373256
0.005524355,-0.010443594
-0.001083838,-0.009425911
0.004554104,-0.009018129
0.007371029,-0.006336899
0.002490044,-0.003056028
0.002860164,-0.009212933
0.000554527,-0.009926073
-0.005375922,0.004027136
-0.001837963,0.005620806
0.001126498,-0.007330307
-0.004701555,-0.004599277
-0.004339681,0.010180494
0.004428077,0.013628698
0.008395432,0.009167293
0.00490534,0.008158571
3.36E-05,0.005549821
-0.002345334,-0.002070031
-0.004037093,-0.000579214
-0.005645175,0.010872728
-0.003076112,0.006953568
0.001171659,-0.010502005
0.002621729,-0.013609751
0.001396335,-0.006061041
-0.00503043,0.001075735
-0.010081841,0.01240928
-0.003082422,0.016006955
0.004571172,0.006964932
0.000964696,-0.001441327
-0.003235423,-0.007082616
-0.002351832,-0.010350057
-0.003345378,-0.014119839
-0.002507606,-0.014948244
0.002122981,-0.007260474
-1.55E-05,-0.011068375
-0.001069594,-0.015488021
0.007846687,0.00409832
0.007238363,0.010246022
3.24E-05,-0.001422744
0.006338434,0.005725214
0.010128628,0.006558027
0.003104036,-0.005589914
-0.001005782,0.00243462
-0.004482297,0.013749572
-0.003180551,0.012770986
0.003642473,0.012646216
6.88E-05,0.01253479
-0.003881024,0.010622388
0.000801689,0.003797831
-0.00264842,-0.00150348
-0.008744579,0.006967999
-0.006211426,0.007635618
-0.005200974,-0.007924571
-0.003944216,-0.015193966
0.00139376,-0.013534023
0.003386178,-0.011664891
0.004754605,-0.009516522
0.005213374,-0.009025426
0.003050269,-0.004987919
0.004031122,-0.001565819
-0.000429574,-0.003772308
-0.008259334,-0.000878897
-0.002561106,-0.002111105
0.003819265,-0.015129957
0.000850173,-0.01432824
0.001828106,0.003397823
0.003713032,0.015209353
0.002465101,0.017934179
0.002685817,0.015761572
0.001045791,0.013641717
0.000517468,0.014185037
0.000875121,0.007954936
-0.005158527,-0.00186413
-0.008867591,-0.00815603
-0.004652723,-0.012654029
-0.001817989,-0.004860516
-0.000698222,0.009492412
0.000954511,0.007656958
-0.001008707,-1.45E-05
-0.00310805,-0.003969095
-0.001034625,-0.021009182
0.002443371,-0.033650105
0.005956038,-0.008457866
0.006681957,0.026270965
0.002555441,0.026970721
-0.000248875,0.013816865
0.001072433,0.015373549
0.002137943,0.012171196
0.002724594,-0.009493807
0.003624685,-0.026990482
0.001486974,-0.023657386
-0.003412702,-0.01133735
-0.005848184,-0.00082986
-0.003314277,0.009570103
0.000351631,0.009363817
0.000402959,-0.002176126
-0.001386609,-0.003521314
-0.001997824,0.000190483
-0.002629018,-0.005969999
-0.003280799,-0.010148144
-0.003671786,-0.009241928
-0.003426417,-0.005881587
-0.000488808,0.006828327
0.001770162,0.012890437
0.001797891,0.00370716
0.004207113,0.004934045
0.005199434,0.016198792
0.001132121,0.015715191
-0.000866552,0.009480303
0.002911689,0.00681686
0.008245799,0.005839873
0.007770836,0.004347831
-4.09E-06,-0.001465613
-0.005957385,-0.005852141
-0.006658673,-0.006533094
-0.006927488,-0.011275534
-0.006347394,-0.012038834
-0.002026269,-0.004168287
0.003271088,-0.00365912
0.002403322,-0.011881118
-0.003362936,-0.012843171
-0.003458453,-0.007680582
0.00086925,-0.009230284
0.001180945,-0.008921178
0.001680123,0.005767008
0.006773104,0.016591242
0.009721306,0.012189007
0.005945925,0.010668002
-0.000224988,0.010358564
-0.003809307,0.000868588
-0.004201523,-0.000639341
-0.002210948,0.006330125
0.000309211,0.001503373
0.001467394,-0.007796341
0.000845966,-0.0111091
-0.002266277,-0.015222426
-0.004880709,-0.009559037
-0.003340509,0.012282394
-0.001655535,0.023005335
-0.002841939,0.017074011
-0.002748269,0.01790386
-0.000370283,0.014313539
-0.00087405,-0.006222924
-0.003987986,-0.018655473
-0.003319614,-0.019729423
0.001826571,-0.02053375
0.006556946,-0.009623739
0.004113568,0.001882615
-0.001704191,-0.003227379
0.004597557,-0.004426398
0.012038351,0.00305659
0.004867237,0.000650964
0.004294937,-0.001891708
0.008574456,0.00516698
-0.002737631,0.009713566
-0.007185829,0.013376156
-0.000594006,0.01687201
-0.004615706,0.006100664
-0.005758886,-0.008687121
-0.003145536,-0.010447293
-0.008031748,-0.010769189
-0.0043563,-0.010943077
-0.000632873,0.001989377
-0.007222238,0.014225548
-0.001218269,0.011995825
0.006778095,0.006407681
0.00023299,-0.000575722
0.003918893,-0.014894368
0.013300677,-0.020139476
0.004595897,-0.004041484
-0.004352589,0.010521251
-0.002833058,0.008315798
-0.003294894,0.006031096
-0.001618577,0.00719926
7.86E-05,-0.00107751
-0.003722975,-0.014463871
0.001535349,-0.020194709
0.009825789,-0.013974435
0.004409898,-0.000111259
-0.000408387,0.013564547
-0.000241964,0.019853253
-0.005521497,0.01215719
-0.003159598,0.000366037
0.004432044,0.001835917
-0.00203916,0.004789918
-0.007007824,-0.002985566
-0.001788162,-0.007640884
-0.004209301,-0.008596591
-0.003820836,-0.009350582
0.007197586,-0.001093528
0.007014071,0.003071445
-0.000792294,-0.003708106
0.000911263,0.000676956
0.004331628,0.010386375
0.001060843,0.006113878
-0.004450127,0.005491462
-0.003980238,0.016315611
0.002120447,0.015546561
0.001998133,0.002981336
-0.001814388,-0.004479021
0.000718894,-0.007792735
0.001818816,-0.009669437
-0.000207618,-0.007165014
0.002704806,-0.006285965
0.003096001,-0.010692855
-0.002088538,-0.01328953
-0.002946746,-0.012518795
-0.002173566,-0.009012339
-0.004558447,-0.002181102
-0.003615553,-0.007831317
0.000689292,-0.022919655
0.002597823,-0.009960693
0.004311931,0.023009543
0.008284501,0.035594842
0.007840474,0.032902319
-0.00070484,0.022674138
-0.009699772,0.003503643
-0.01344832,-0.001056055
-0.011297435,0.002620735
-0.003324175,-0.005408917
0.003745343,-0.007472916
0.005771195,-0.008250483
0.00650362,-0.020039625
0.005189051,-0.014773675
0.002777158,0.006349863
0.004069839,0.016421481
0.004683089,0.019362682
0.000809841,0.014865983
-0.0015139,0.000957994
0.000129068,-0.006392941
-0.000223397,-0.011886555
-0.004093203,-0.020041986
-0.003534337,-0.013054829
0.001262606,-0.003792392
-0.001248479,-0.012769929
-0.006658734,-0.013887113
-0.00209883,0.003571615
0.003461921,0.011264636
0.000514097,0.007371649
-0.001371059,0.004894199
0.001895964,0.001281188
0.003662508,-0.000520163
0.001122026,-0.00057439
-0.001831669,-0.005195253
0.000190609,-0.0070929
0.003128068,-0.002114172
-0.000874726,0.001969502
-0.00734226,0.005451115
-0.006202655,0.012393658
0.000135899,0.018952572
-2.11E-05,0.019842622
-0.002482644,0.013876539
0.004291077,0.005320576
0.008489961,0.000908255
0.002218317,0.000190704
0.002578724,-0.00449304
0.010302197,-0.010803017
0.007253967,-0.008516671
-0.004473443,-0.005560857
-0.010060424,-0.01226881
-0.008910721,-0.016727498
-0.006444975,-0.014008954
-0.000644903,-0.011678231
0.006628322,-0.007549403
0.005882295,-0.002510066
-0.00105042,0.00153175
-0.001888423,0.008351355
0.00198115,0.011197685
0.001652229,0.006876039
0.000678665,0.003181501
0.0003518,0.001714259
-0.004588836,0.003950751
-0.007921798,0.008197918
-0.006121174,0.004080206
-0.005989623,-0.005240051
-0.003329797,-0.006092361
0.004222833,0.001337827
0.003903519,0.006701032
-0.000791751,0.003154957
0.004935337,-0.004220703
0.010982433,0.000172191
0.007575809,0.014429275
0.006108066,0.014762129
0.006408305,-0.000391489
0.000981384,-0.007512913
-0.004739629,-0.004215197
-0.005930586,-0.005782874
-0.003910125,-0.011153224
-0.004274663,-0.012919859
-0.006963353,-0.009133262
-0.001685701,0.0045743
0.005737412,0.019536089
0.002902881,0.018811224
-0.000238338,0.005807512
0.001032734,-0.010034883
-0.002704364,-0.02213234
-0.006334678,-0.018242039
-0.004667712,-0.004771966
-0.004048857,0.000802323
-0.004358109,0.001313855
-0.004011097,0.003224768
-0.000804075,0.006655539
0.010003858,0.011146324
0.017180412,0.010346396
0.008485874,0.005801842
-0.004605062,0.001323141
-0.006672295,-0.00756326
0.002033906,-0.009750111
0.009264987,-0.00301703
0.005799462,-0.008792124
-0.001248486,-0.013700917
-0.002388868,0.002100959
-0.001161571,0.010424711
-0.004249983,0.003157094
-0.009127811,0.005810109
-0.00805006,0.01353784
-0.002568108,0.014386198
-0.000297062,0.009710558
-0.000736148,-0.003861334
-0.000266973,-0.01378386
0.000592987,-0.005275187
-0.000595903,0.00926444
-0.003271545,0.013324209
-0.000414843,0.002435222
0.007553837,-0.013158248
0.007408198,-0.015175747
-0.000332594,-0.006865964
-0.001937937,-0.003401258
-0.000447941,-0.000816509
-0.001084702,0.004086471
0.004597992,-6.48E-06
0.011726368,-0.007427329
0.009413945,-0.00371824
0.001560679,-0.000225172
-0.006655173,-0.00569616
-0.007915301,-0.004644118
-0.00109604,0.005542674
5.69E-05,0.014023252
-0.00187907,0.017862426
0.001969625,0.01136393
0.000640919,-0.001307417
-0.008762775,-0.00414189
-0.014634491,-0.002901542
-0.010598788,-0.009872752
0.001941593,-0.017615903
0.011063496,-0.014982417
0.006905268,-0.005442213
-0.001200673,-0.004410561
-0.000228048,-0.007981224
0.005432962,-0.002476873
0.003957412,0.000480051
-0.001521964,0.000196986
-0.001058214,0.008788905
0.001497786,0.015229009
0.000924637,0.018338346
0.001133995,0.024162902
0.000931126,0.020215147
-0.000922148,0.008107498
-0.000662144,0.001736981
-0.001502728,0.002258764
-0.002436422,0.005559995
0.002269094,0.007273583
0.003832623,0.005276367
-0.001052224,0.000421965
-0.000115177,-0.006159594
0.002592199,-0.013174939
-0.003609782,-0.020135347
-0.007248508,-0.023257142
-0.000549895,-0.022589239
0.003479069,-0.023728841
-0.000578389,-0.020067976
-0.003699074,-0.007183864
-0.001572315,0.000815412
0.002234988,-0.001608241
0.004120127,-0.002750699
0.002176962,0.004236509
-0.002607516,0.012422553
-0.003092352,0.010828931
0.00201824,0.004257403
0.001924228,0.008726415
-0.001817283,0.018560712
0.002967666,0.015380074
0.009961753,0.006451328
0.006930888,0.005208731
-0.00205368,0.002498678
-0.005567024,-0.004802403
-0.001409494,-0.005983464
-0.001860533,0.000445559
-0.007954791,0.009771423
-0.004022579,0.011614085
0.001841717,0.004347567
-0.003617325,0.006500182
-0.002529934,0.011207688
0.006149714,1.44E-05
-0.000104651,-0.007681622
-0.009127559,-0.006408672
-0.001675831,-0.012960523
0.004970573,-0.014935251
0.001776878,-0.00947316
0.001576215,-0.011640588
0.000806375,-0.011615802
-0.002375805,-0.00575235
0.00306839,-0.006767702
0.006085109,-0.007962414
0.001550303,-0.002447711
0.008415365,0.000592835
0.011636358,0.003941251
-0.005273313,0.011100853
-0.01016245,0.008471381
-0.000971674,0.001797384
-0.00474289,0.006106787
-0.005456058,0.00827724
0.002018173,0.005563788
-0.001839101,0.009763253
-0.003911295,0.00897091
0.001870817,0.002188882
0.002622591,0.00670968
0.004767838,0.010008336
0.004549311,-0.004097135
-0.00396354,-0.014545168
-0.001220996,-0.006687558
0.008705595,-0.001610785
0.003787838,-0.008317571
-0.004414234,-0.00783589
-0.005134836,-0.001215814
-0.008173761,-0.00912901
-0.006730948,-0.020253563
0.003068964,-0.007578227
0.005492802,0.015432693
0.001230194,0.020815485
-0.001176887,0.012958472
-0.003674273,0.005741574
-0.002832143,-0.000522703
-0.000974528,-0.008967014
-0.004854748,-0.013338097
-0.004194384,-0.003618273
0.004465437,0.006310783
0.007270806,0.003351019
0.00395616,0.007333874
0.004324038,0.015987732
0.004999682,0.006272519
0.001987281,-0.003520301
0.001242032,0.000976059
0.001712487,-0.0008016
-0.001400398,-0.005788929
-0.003679655,-0.000901191
-0.002302021,-8.65E-05
-0.000255699,-0.006291623
-0.000240161,-0.00813634
0.000277619,-0.010228201
0.005129684,-0.011885038
0.004652427,-0.004671486
-0.004376098,0.000239526
-0.00647309,-0.005430402
-0.00299078,-0.00795084
-0.002238181,-0.001976485
0.000213998,0.002341364
-0.002620129,0.004695867
-0.009311739,0.010788228
-0.003383752,0.015959162
0.005243756,0.017356969
0.00359695,0.016216402
0.002700684,0.008200569
0.005573733,-0.000383294
0.003572709,-0.002284827
-0.001502848,-0.007067614
-0.000690024,-0.0083793
0.002023342,0.003374085
-0.003046179,0.007519194
-0.003770171,-0.001584723
0.005667432,-0.007689182
0.004590588,-0.009627768
-0.003534099,-0.006491436
3.95E-05,-0.00230968
0.004601013,-0.006860714
0.004419409,-0.008146195
0.006309061,-0.002644678
-0.000611562,-0.001974938
-0.01168498,-0.001045642
-0.008823343,-0.000257198
-0.004874726,-0.002665259
-0.00748459,0.001126849
-0.002264656,0.004972943
0.00379701,0.004672971
0.000737369,0.007788686
-0.002916267,0.006571874
-0.003138302,0.004873659
0.000663235,0.011970189
0.005740401,0.006860189
0.00484719,-0.009038471
0.003100904,-0.00522553
0.005600068,0.003951225
0.006302961,-0.006631838
0.00893439,-0.013048807
0.015131025,-0.002016027
0.007788336,0.003087243
-0.007921759,0.000319116
-0.007338739,0.001790368
-0.002258982,0.001177504
-0.009692996,-0.00137404
-0.013963562,0.0003613
-0.01256916,0.000683485
-0.012987226,0.001369146
-0.003276717,0.003783974
0.010176307,-0.002497224
0.008897829,-0.009285701
0.006607023,-0.005404771
0.011667154,-0.000182276
0.007368349,0.006659515
-9.58E-05,0.013190498
0.001073223,0.006535184
-0.000665367,-0.000932084
-0.004811771,-3.39E-05
-0.003001457,-0.00388997
-0.002092606,-0.008493045
-0.005543376,-0.005787494
-0.008435261,6.99E-05
-0.006689409,0.004941515
-0.003300036,0.000452132
-0.004005943,-0.005115127
-0.001081518,0.003429172
0.006786774,0.0077014
0.00457875,-0.002822782
-0.002496892,-0.006269091
0.000377723,0.003085761
0.005722009,0.009289141
0.00418798,-8.23E-05
0.000149903,-0.013827247
0.000926586,-0.005883189
0.005418372,0.008754173
0.006931468,-0.002184256
0.00840996,-0.012936559
0.010297648,0.001470093
0.006279859,0.00535917
0.003594001,-0.003491239
0.003820436,0.010659632
-0.002049866,0.01892282
-0.006015585,0.003047571
-0.004854091,0.003792116
-0.009294456,0.006258659
-0.01419878,-0.010659312
-0.014541054,-0.011163961
-0.013353165,-0.001819914
-0.003604449,-0.00587879
0.004785522,-0.007450158
-0.001829769,-0.006368772
-0.001352957,-0.005046648
0.0087746,0.005206629
0.004782649,0.009665787
0.001439281,0.001829413
0.006995478,0.000826197
0.001050596,0.00679036
-0.003104387,0.001691201
0.004088882,-0.008166121
0.002486979,-0.005536594
-0.000337945,0.001594078
0.003799709,0.003562626
-0.001207207,0.003473415
-0.007818756,-0.002905386
-0.003658925,-0.008215886
0.000787738,0.001355629
0.001417364,0.009285059
0.001405936,0.00432334
0.002767804,0.001502646
0.003521601,0.001095051
-0.002820127,-0.001882137
-0.001532551,-0.002345852
0.012913056,-0.001058485
0.009930059,0.003123352
-0.00618025,0.007045091
-0.004889189,0.005147018
0.002119693,0.003303776
0.000597188,-0.005443507
-0.000699753,-0.02120441
0.00085665,-0.019367761
0.002736922,-0.006123502
1.59E-05,8.25E-05
-0.004255119,0.008815326
-0.002830826,0.017987113
-0.002104118,0.023130849
-0.001407214,0.02292384
0.000586379,-0.001502017
-0.005511041,-0.025386797
-0.008969072,-0.013586189
-0.002323074,-0.004250592
-0.002100199,-0.012265543
-0.005009934,-0.002375979
0.002440779,0.007109304
0.008858346,-0.005042147
0.004108323,-0.007442901
-0.002290437,0.004357018
-0.003035105,0.005131403
-0.001821801,-7.36E-05
-0.002065984,0.001453133
-0.003153333,0.003231664
-0.002544053,0.003963321
0.002542894,0.005827975
0.00935133,0.003328697
0.011485824,0.000561991
0.008336082,0.002967991
0.00520018,0.004284727
0.004226196,0.002220781
0.0014299,-7.51E-05
-0.002028483,0.000346947
-0.000904389,0.003203133
-0.000862026,0.003095138
-0.006127849,0.002043867
-0.006430631,0.002129174
0.001355034,-0.001982492
0.003656249,-0.005676491
-0.004961049,-0.005954965
-0.010441422,-0.007521613
-0.006562741,-0.005609384
-0.004538345,-0.004052003
-0.004705554,-0.010795142
-0.002045435,-0.01181225
-0.002508887,-0.00165627
-0.001246782,0.004373871
0.005606422,0.002886211
0.005363193,0.001564069
0.006091556,0.001765879
0.016626148,-0.000323033
0.014328291,-0.002419362
0.005109549,0.001521835
0.010659847,0.006476706
0.005459897,0.009436969
-0.014067465,0.013408264
-0.012810289,0.007942716
-0.004502191,-0.006393075
-0.012453539,-0.008582336
-0.015700687,0.002317581
-0.006837508,0.011053818
-0.004146706,0.010321203
-0.012735813,0.000306666
-0.018965927,-0.006836156
-0.011940188,-0.003887705
-0.002665247,-0.002239384
0.005487553,-0.005348696
