Cervical_FaseInicialFilter,Cervical_FaseFinalFilter
0.000847012,-0.005969607
-0.029605941,-0.009757311
-0.046610158,-0.013634058
-0.021530841,-0.008930596
0.012666167,-0.002846666
0.008664229,0.001571622
-0.008904993,0.010307445
-0.006349933,0.008051409
-0.003230935,-0.006797368
0.002270268,-0.005250408
0.012878795,0.006864918
0.000578833,0.005570316
-0.00675099,0.000990885
0.009441909,-0.000281271
-0.000815812,0.001101135
-0.019908978,0.011889979
-0.002421021,0.012344319
0.011465915,-0.004478148
0.003058209,-0.00779653
0.001926978,-0.000335078
0.003649502,-0.000780029
0.001282538,0.004241333
-0.001171848,0.010285434
-0.004588487,0.001091158
-0.000705522,-0.008320875
0.00023127,-0.011502922
-0.010482812,-0.014890532
-0.009690115,-0.010488443
-0.001211297,-0.005742219
-0.001644129,-0.008103025
0.003810841,0.000960197
0.010759892,0.018574386
0.008055467,0.023153744
0.013049089,0.016848497
0.020396962,0.013009461
0.011873883,0.012253733
0.003156472,0.002072877
0.007996443,-0.010881078
0.009956643,-0.005763012
-0.000962759,-0.000706931
-0.009260524,-0.012080396
-0.009123084,-0.016131025
-0.013261854,-0.010235882
-0.01798645,-0.006790329
-0.013750255,-0.001733916
-0.009813654,-0.001428888
-0.003914811,-0.007914923
0.013977365,-0.009097443
0.020369875,-0.003550288
0.00484041,0.002911185
-0.005656253,0.002417388
-0.018047046,-0.000684905
-0.038548335,0.0085527
-0.032608778,0.017006322
-0.014364336,0.007486807
-0.011109231,0.00010079
0.009934661,0.008696627
0.041928616,0.012126952
0.035300242,0.00261142
0.010316428,0.001261491
0.012233996,0.00857017
0.023578192,0.005268029
0.010396844,0.000136016
-0.011215291,0.008139757
-0.008036409,0.011231196
0.009619601,-0.00655614
0.017398085,-0.024466172
0.01921694,-0.019354801
0.01223922,-0.006507323
-0.012194355,-0.00929687
-0.034475695,-0.016749579
-0.036185994,-0.013729852
-0.016255802,-0.007952828
0.009577049,-0.005270782
0.011153349,-0.004413784
0.00224086,-0.002825017
0.010691123,0.006755323
0.003472707,0.017689487
-0.027836543,0.016028511
-0.040061706,0.008661263
-0.036631103,0.005871309
-0.029707744,0.009681823
-0.002679831,0.017764247
0.026109577,0.017158551
0.036401135,0.011498931
0.040211575,0.008365163
0.033930356,-0.009904832
0.018817276,-0.025499929
0.015911852,-0.009252135
0.01505626,0.000217795
0.002270469,-0.013473042
-0.005012934,-0.010694512
-0.006063068,0.003065008
-0.011237823,0.007294877
-0.012368894,0.008985678
-0.011526935,-0.002228532
-0.013354367,-0.021108658
-0.0126942,-0.017085952
-0.012213251,0.002653527
-0.008687997,0.014365235
-0.001684456,0.015449683
-0.00313284,0.007646036
-0.006572907,0.000134251
-0.002661729,0.00084349
-0.000837177,-0.002894328
-0.00296071,-0.012350303
-0.001838348,-0.007466625
0.002087453,0.00948744
0.006689033,0.012363087
0.01330115,-0.002128097
0.017948933,-0.009910672
0.012888269,-0.005980915
0.007590762,-0.003892637
0.014328497,-0.000509883
0.018750948,0.000598571
0.009739795,-0.011605704
-0.00885447,-0.01660028
-0.030684156,-0.004196981
-0.025028799,0.005041027
0.008518758,0.01226014
0.007571315,0.022021122
-0.029558472,0.020999483
-0.03542567,0.012656853
-0.005553644,0.007495054
0.019278757,0.007858521
0.030819237,0.01101702
0.029456418,0.001467902
0.014924457,-0.016722951
0.003902677,-0.015843441
0.002673783,-0.005033815
0.003201132,-0.007666428
0.003493278,-0.007789715
-0.003872686,0.000509073
-0.020910588,0.000284537
-0.029902209,-3.32E-05
-0.025799422,0.002149972
-0.020880802,-0.008139229
-0.018330263,-0.01997028
-0.012536823,-0.021549858
-0.000946128,-0.017577123
0.006593491,-0.005635111
0.002426849,0.007758049
0.004016186,0.013304489
0.019752502,0.018288013
0.026344254,0.017461771
0.021612012,0.002157277
0.025556348,-0.007851194
0.026708471,0.00024387
0.01339289,0.011630708
0.005718223,0.016491182
0.006901929,0.016140263
0.002420174,0.012882804
-0.003212269,0.010468149
-0.005284477,0.008364492
-0.010945943,0.000692767
-0.0176868,-0.011533847
-0.015533392,-0.012645701
-0.007166043,-0.000429763
-0.005213132,0.001990017
-0.011273159,-0.006683398
-0.015459149,-0.01363321
-0.014650722,-0.025263346
-0.012981943,-0.029397387
-0.01055979,-0.014000465
-0.006444385,-0.005387709
-0.002322228,-0.006476517
0.002357449,0.002926124
0.005946438,0.00865975
0.005035639,0.004677024
0.004208952,0.01194161
0.00864421,0.021248725
0.013449072,0.010736012
0.009636902,-0.00427761
0.00172961,-0.002192983
0.005315073,0.005606333
0.014609952,0.003837869
0.011967879,0.004374562
0.002268104,0.015330512
-0.002882862,0.018375314
-0.001043943,0.006287339
0.002525234,-0.003820013
0.000780258,-0.006840942
0.001932531,-0.011611447
0.004871911,-0.014371304
-0.005018077,-0.00801344
-0.01260342,0.000529793
-0.005281957,0.001748948
2.89E-05,-0.002265173
0.00211366,0.002459914
0.006370989,0.016277275
0.005044661,0.013075291
-0.00066926,-0.005156479
-0.006066944,-0.005675309
-0.007175535,-0.000895335
-0.003332841,-0.016130199
-0.007355013,-0.029365159
-0.016015326,-0.026037519
-0.012802736,-0.015430263
-0.005816241,0.000698123
0.000234496,0.011768374
0.013712106,0.013413665
0.016156795,0.015733863
-0.004169777,0.010449006
-0.020663021,-0.001412071
-0.015762541,0.000237448
0.003061821,0.007355761
0.019281679,0.005800132
0.017114458,0.008270545
0.00529907,0.017811983
0.005528861,0.015526718
0.01719711,0.000857876
0.023884323,-0.004957527
0.019013894,-0.001111715
0.004803541,0.001402989
-0.012574366,0.006252068
-0.014937245,0.004983006
-0.008681424,-0.008885263
-0.022540753,-0.015389888
-0.032608638,-0.013151176
-0.017162859,-0.016015062
-0.011167189,-0.019311328
-0.011269417,-0.018498225
0.003423074,-0.008973115
0.009462368,0.007736404
0.0089029,0.010609021
0.019867023,0.00345021
0.024747154,0.006361132
0.016268602,0.007502953
0.012466041,0.004624519
0.015665378,0.013689485
0.011134547,0.016707143
-0.000467854,0.000946465
-0.004798817,-0.007505014
-0.00255638,-0.002653825
-0.003454784,-0.003295738
-0.009636438,-0.004221184
-0.01610212,0.004161507
-0.015982729,0.007404917
-0.012978351,0.000714038
-0.013586853,-0.002445641
-0.015096579,-0.001429201
-0.015999326,-0.002474531
-0.012449842,-0.00310201
-0.002129444,-0.000735551
0.001465224,0.00115154
-0.003274741,-0.001968707
0.000813014,-0.00253594
0.008744246,0.006160507
0.009658236,0.007301965
0.01684084,-0.004559701
0.027500549,-0.008240152
0.024848691,-0.003654217
0.02025433,-0.004570758
0.021180727,-0.005361927
0.015599388,-0.003806704
0.00615144,-0.002713831
-0.000622363,0.004750435
-0.004816623,0.010561354
-0.007717183,0.002614374
-0.017932129,-0.00503023
-0.028899789,-0.001722184
-0.025293592,0.002871845
-0.017036993,0.00210286
-0.01313764,-0.002481944
-0.008796907,-0.001506308
-0.00246071,0.00927181
0.010210865,0.014495855
0.016713121,0.006515086
0.002944028,-0.002131215
-0.001799754,-0.004028967
0.014411444,-0.005734414
0.014066674,-0.012102569
-0.003699896,-0.012066076
-0.006936991,-0.002178873
-0.005081292,-0.001442184
-0.014507339,-0.00765822
-0.016604629,0.002149458
-0.005985926,0.022324538
-0.000148723,0.027518456
0.002220885,0.012831927
0.006274915,-0.000675396
0.004729116,-0.003351323
0.003441891,-0.009077745
0.008096814,-0.015905045
0.009061805,-0.015038816
0.007457255,-0.012903995
0.008731832,-0.00640193
0.00898516,0.004838175
0.011705515,0.005911996
0.016496058,0.000738696
0.011527985,0.003900813
0.001864626,0.005904705
-0.000703957,-0.003141646
-0.003882143,-0.008152071
-0.010795937,-0.004619842
-0.011559038,-0.005794907
-0.010034457,-0.006405424
-0.012617642,0.00248083
-0.012022297,0.009980819
-0.008338108,0.010215974
-0.011494377,0.012070709
-0.016146925,0.01445972
-0.00717474,0.007041006
0.004509639,-0.00273881
-0.000162626,-0.002746738
-0.003278368,-0.00132147
0.006458708,-0.005344358
0.00720237,-0.006993186
0.003543714,-0.002753191
0.007301031,0.001310187
0.003285989,0.001186401
-0.000364761,0.001889981
0.00770686,0.005568167
0.006856754,0.002680538
-0.001476982,-0.007217362
-0.000843301,-0.007925349
0.000401161,-0.000495218
0.002984909,-0.001987984
0.010982632,-0.004470864
0.007500642,0.000435876
0.000809951,-0.000300513
0.01018556,0.001789119
0.012994029,0.01070066
-0.000955229,-0.000162743
-0.00753082,-0.019720951
-0.008230642,-0.014346295
-0.009903989,-0.00133813
-0.004651901,-0.004847342
-0.003187089,-0.005821283
-0.006605974,0.00598441
-0.00344665,0.009784393
-0.005458872,0.005185932
-0.008433585,0.009479367
0.00282094,0.01561437
0.00691817,0.012429562
-0.001928852,0.004508179
-0.000190856,-0.003817669
0.00350446,-0.00554166
-0.003127845,0.001371878
-0.004159939,0.005471581
0.00102018,0.004865796
0.000429208,0.001270965
-0.001517188,-0.008874595
-0.000734118,-0.010048062
-0.00146235,0.003666932
-0.001904438,0.004846779
0.001936336,-0.006283822
0.004748855,-0.004769929
0.00223914,0.000355298
0.001513121,-0.004616765
0.004178043,-0.012506572
0.003272472,-0.016110845
0.001998531,-0.008236124
0.004348619,0.002639984
0.003628511,0.000623064
0.000128356,-0.001489473
0.001927957,0.00600324
0.00611945,0.009305064
0.004096278,0.005564959
-0.001660989,0.001424765
-0.004461994,0.002636482
-0.005943301,0.011027725
-0.006905224,0.013764523
-0.004127526,0.006125457
-0.001197204,0.00154415
-0.001325408,0.004914559
-0.002089209,0.007858496
-0.002549793,0.002329497
-0.000898448,-0.006448624
-0.000246518,-0.006759365
-0.00533404,-0.003855897
-0.00646265,-0.008505315
0.000250588,-0.016032084
0.00373325,-0.015881879
0.003671967,-0.005552309
0.005101837,0.002489884
0.007391442,-0.00231295
0.008576642,-0.006811675
0.002667055,-0.000438865
-0.005709616,0.005155875
-0.004344052,0.004782251
-0.000559776,0.004678544
-0.002368902,0.003061311
-0.000835978,0.00036068
0.004219236,0.004667149
0.005031387,0.011307901
0.001975447,0.008441201
-0.005199,0.001177013
-0.010779249,0.00142472
-0.003417908,0.00593407
0.004867243,0.002889098
0.00018912,-0.008219843
-0.00170522,-0.013604957
0.004157011,-0.006862368
0.004002822,0.001479603
0.003784307,0.003622121
0.006515046,0.00141176
0.001657296,-0.00063812
-0.001816248,0.001821484
0.001041546,0.006767358
-0.002778397,0.011196403
-0.007954056,0.011880342
-0.005918143,-0.002219397
-0.004911998,-0.022317633
-0.004555611,-0.020418273
-0.000532258,-0.004169526
0.002028381,0.00092819
0.001176316,0.001774501
-0.000430887,0.005029523
0.000515985,0.003239601
0.004754585,0.00400054
0.008811441,0.004011789
0.009307111,-0.009109572
0.002342289,-0.01256832
-0.006040895,0.003781272
-0.004102458,0.006210779
0.000354444,-0.005131211
-0.000505787,-0.001399737
-0.000134629,0.007999886
-0.001772733,0.008211205
-0.00422113,0.004637424
0.002429649,0.000845019
0.008176092,0.00324868
0.002858148,0.009927954
-0.005490818,0.007456675
-0.011487102,-0.004999773
-0.014974696,-0.01692549
-0.015479664,-0.014980231
-0.013151843,-0.001856662
-0.004112558,0.002623261
0.012240337,0.002639008
0.024551429,0.007883497
0.026480198,0.003933919
0.026258654,0.000465969
0.024710436,0.013017129
0.015031082,0.011089483
0.003796666,-0.008696945
-0.001716676,-0.006016819
-0.005933871,0.006450776
-0.014910964,-0.00443162
-0.032041027,-0.018073718
-0.046970707,-0.015697294
-0.042419613,-0.010544813
-0.023536831,-0.005380716
-0.006770272,0.005178759
0.003552234,0.012772151
0.008097892,0.009642006
0.00862368,0.00207477
0.009500104,-0.002666423
0.013344594,-0.003471963
0.020188102,-0.001859598
0.028253175,-0.001070694
0.032735035,0.001347057
0.029314745,0.003367881
0.022366839,-0.002291871
0.013995733,-0.000147383
-0.001824488,0.013682147
-0.015858412,0.010052957
-0.016897236,-0.000716511
-0.015433616,0.009691437
-0.017665065,0.015296572
-0.020548844,0.002503757
-0.020594079,-0.001758641
-0.009937838,-0.001643438
-0.000104507,-0.011934594
-0.006314794,-0.016794672
-0.012651894,-0.005994679
-0.009097495,0.00379252
-0.007339574,-0.001722357
-0.007402259,-0.008213571
-0.002106109,-0.006867396
0.008024946,-0.012946478
0.018869875,-0.016600827
0.024611406,-0.003450454
0.025874187,0.005713213
0.028831456,0.007106649
0.02826563,0.012380869
0.017122251,0.006947115
0.004212332,-0.007038848
-0.004240079,-0.001839672
-0.014431507,0.012855462
-0.025042845,0.00849793
-0.028034929,0.002285339
-0.024908037,0.012267322
-0.021530297,0.011710291
-0.018143836,-0.002617779
-0.014528295,-0.003805532
-0.010995027,0.001754894
-0.003188162,-0.00029112
0.009121515,-0.001347914
0.017049907,9.97E-05
0.017906457,-0.004672818
0.018842171,-0.009366835
0.020035225,-0.00194098
0.016807975,0.005498023
0.012926865,-0.002580127
0.009777498,-0.010815418
0.003660668,-0.004491787
-0.003036954,0.00116814
-0.008748287,-0.003748443
-0.011195156,-0.003270673
-0.009207564,0.005167824
-0.011888993,0.00332256
-0.01361155,-0.002876122
-0.003923523,0.000588886
0.000889685,0.000232353
-0.001098499,-0.004737472
0.005612688,0.0009032
0.00963313,0.003309787
0.005327904,-0.005561355
0.00464238,-0.003808291
0.003289955,0.004404572
-0.000823864,-0.000646784
-0.002762502,-0.003635373
-0.005539009,0.004966288
-0.00564337,0.006011814
-0.004115597,0.003171485
-0.011840399,0.010835126
-0.01794742,0.019632545
-0.009498261,0.022290819
-0.001735123,0.012839513
0.001030864,-0.011334894
0.010402894,-0.022047385
0.016782947,-0.009350758
0.013034188,-0.003990212
0.010698542,-0.009330662
0.011797164,-0.007555523
0.008231762,-0.004633736
-0.000752722,-0.008211016
-0.0020876,-0.014065858
0.009390359,-0.011302679
0.013162731,0.000428599
-0.000162453,-0.002862116
-0.01246423,-0.014545458
-0.01244668,-0.00550591
-0.010647303,0.006263368
-0.02077813,0.01135027
-0.031118111,0.027077968
-0.024639506,0.030949743
-0.013231962,0.017613015
0.000755779,0.016180372
0.02243375,0.015013
0.026894808,0.002769803
0.019555855,-0.006524158
0.028426619,-0.016467861
0.028607499,-0.020673985
0.010722892,-0.012303647
0.004350426,-0.008230756
0.000698632,-0.002949352
-0.006834658,0.008145933
-0.005763249,0.008070769
-0.013311782,0.002127678
-0.03093161,-0.007728893
-0.032393687,-0.020481481
-0.017772766,-0.014483892
-0.008585061,-0.004280342
-0.009269057,-0.006516151
0.000891627,0.000260547
0.017746487,0.007323706
0.011664523,0.001234152
0.000295687,0.001736436
0.007729323,0.006774437
0.009367978,0.003884339
0.003383724,0.000137038
0.007699512,0.00089013
0.00851606,0.004916737
0.006715163,0.008719852
0.01231512,0.012809504
0.009274485,0.015700148
0.001827646,0.00917106
0.004677617,0.000721382
0.006765191,-0.003783747
0.005334721,-0.012602611
0.002499369,-0.015045766
-0.007539117,-0.005716664
-0.0130193,-0.001290551
-0.009866455,0.000117565
-0.014790678,0.004476757
-0.023520397,0.003631461
-0.019666881,0.000533781
-0.010202939,0.0003767
-0.010115168,-0.002572018
-0.014165867,-0.010755137
-0.008941214,-0.016600217
0.00190036,-0.011670224
0.00893408,-0.000483066
0.011245021,0.007408409
0.01160511,0.012291628
0.015680427,0.017486069
0.019617946,0.020449889
0.017488317,0.014416577
0.017460137,0.002082855
0.016101466,-0.006633567
0.008574668,-0.013149985
0.004850977,-0.013692009
-0.000102694,-0.00417378
-0.004503166,-0.004723489
0.000157501,-0.015142288
-0.00404211,-0.013351072
-0.012694157,-0.00649201
-0.008903321,-0.000302684
-0.010508586,0.006934536
-0.015296863,0.00056953
-0.008713294,-0.005297188
-0.006962993,0.008246772
-0.009032779,0.016721099
-0.004214127,0.011220467
-0.005243669,0.008171604
-0.010137513,0.006916094
-0.005549714,0.006573063
0.001083175,0.006304321
0.000990746,0.002992707
0.001360567,0.006784369
0.005876563,0.011615805
0.007351561,0.001658343
0.00843783,-0.008049825
0.014321457,-0.008690108
0.015516983,-0.019900272
0.011170062,-0.035014759
0.011577622,-0.027387411
0.012576822,-0.007123926
0.0079614,0.001824365
0.004434805,0.003554528
0.001678522,0.008718411
-0.007290696,0.015348168
-0.012810041,0.018884508
-0.008028495,0.017248534
-0.008248354,0.010199986
-0.015466802,0.001074933
-0.014665176,-0.003000705
-0.006965236,-0.003196674
-0.001197313,-0.008143647
-0.000892837,-0.011167394
-0.005594497,-0.004088695
-0.006834341,0.003241482
-0.001452935,0.00802068
0.002291188,0.011214361
0.000800937,0.005160098
0.000483151,-0.001622981
0.007704519,-0.003149187
0.015655813,-0.010276733
0.012053234,-0.014901799
0.001249245,-0.01129088
-0.002211369,-0.010589598
0.003424997,-0.003414224
0.005443136,0.009364588
-0.002840662,0.006463061
-0.010068073,0.001262678
-0.007478513,0.007747596
-0.002248856,0.008922719
0.002124094,0.006870973
0.006998387,0.007681047
0.006802561,0.000796163
0.00503361,-0.004388054
0.008774558,-0.000127381
0.007579194,0.003507302
-0.001796918,0.006490603
-0.007175244,0.004713301
-0.00630657,-0.003414397
-0.002277907,-0.003230677
-0.001505603,-0.001372032
-0.009146745,-0.008596543
-0.010387081,-0.009977156
-0.000505188,-0.004443198
0.001709386,-0.001543071
-0.002351352,0.001882695
0.000338525,-0.000727787
0.002116601,-0.008774549
-0.001888716,-0.003612144
-0.001566209,0.010022627
0.004153295,0.012213906
0.00391479,0.000125856
-0.002831888,-0.014154277
-0.002752131,-0.013835741
0.00049767,-0.003770898
-0.004573446,-0.000222816
-0.002273533,0.006425185
0.011358207,0.016985301
0.010710136,0.015154116
0.000254478,0.00789495
-0.000109914,0.001258548
0.000945853,-0.004193109
-0.000183874,-0.001349432
0.001915686,-0.001970906
-0.000110152,-0.007796008
-0.003880742,-0.005612907
-0.001456929,-0.004279436
0.001807831,-0.003242662
0.002439774,0.003079525
0.001991693,0.000234036
0.000836336,-0.003189478
-0.000721093,0.004392265
-0.00488393,0.005714958
-0.007579811,0.003613668
-0.003349459,0.009098717
-0.002255437,0.009790652
-0.006022761,0.003721941
0.001151062,-0.002732378
0.012520185,-0.005495846
0.010235682,0.002803166
0.004360203,0.009231484
0.002862645,0.002060008
-0.003716165,-0.005888335
-0.009669336,-0.014483014
-0.008021989,-0.025246301
-0.005952828,-0.023347063
-0.003392941,-0.015010674
-0.000361826,-0.013212114
-0.000471854,-0.007635232
0.0018076,0.006518705
0.005294636,0.017487114
0.002405018,0.01853221
-0.002709674,0.016144441
-0.001142615,0.017574298
0.007218458,0.016146051
0.009444267,0.006639587
0.001578564,-0.000111992
-0.000820426,0.00105688
-4.92E-06,0.001070396
-0.005599333,-0.002283907
-0.003048417,-0.003404326
0.004840436,-0.002316129
0.001165351,0.001366546
-0.001097652,0.004661017
0.002612793,-0.004577131
3.13E-05,-0.018780337
0.000123296,-0.016158463
0.000273693,-0.004586934
-0.01319934,0.000431618
-0.017745965,0.009488985
0.002088176,0.021300095
0.018837122,0.013887938
0.017740492,-0.005946872
0.013388657,-0.014688982
0.010367061,-0.018792218
0.001106709,-0.023233261
-0.011407358,-0.009105969
-0.017097523,0.010656977
-0.019270836,0.007998539
-0.025389828,0.004486866
-0.023458594,0.016030348
-0.010156351,0.014925159
-0.004272287,0.000656785
0.001660752,-0.006816054
0.021164899,-0.011501479
0.030778081,-0.010483648
0.023190921,0.001692516
0.017272354,0.012471926
0.013909972,0.015340656
0.013406999,0.008507722
0.014119908,-0.003319406
0.005553069,-0.006015623
-0.003350707,-0.003813001
-0.008467361,-0.002015939
-0.01749792,0.004059018
-0.019292627,0.004386765
-0.010603592,0.001983685
-0.006613853,0.00590806
-0.009838865,-0.002133205
-0.010434467,-0.018484072
-0.006223318,-0.021769155
-0.006914671,-0.017815076
-0.012092132,-0.005650279
-0.012313924,0.011903278
-0.011094947,0.012644643
-0.007262048,0.009400347
0.003687578,0.01731587
0.010432023,0.013357803
0.011393227,0.001875423
0.014956034,0.003952101
0.019140139,0.001315286
0.022288698,-0.010618598
0.021172883,-0.009102266
0.015683722,-0.002924424
0.014021521,-0.005488058
0.008773173,-0.001460962
-0.003624435,0.011529712
-0.0066132,0.013229694
-0.005826686,-0.00014047
-0.014636056,-0.010962791
-0.019206183,-0.014919833
-0.014177846,-0.01673006
-0.009645617,-0.006620784
-0.005550797,0.007545715
-0.003087877,0.00345783
-0.004242833,-0.005974373
-0.004748266,-0.006189305
-0.003676439,-0.012433736
0.001740528,-0.017470481
0.008855288,0.000895861
0.007495534,0.020433622
0.004091045,0.018578361
0.004191552,0.021241059
-0.000735479,0.03132135
-0.004135155,0.019703684
-0.001027591,0.00331215
-0.00248353,0.003468393
-0.005365493,-0.003054308
-0.004347453,-0.015801839
-0.005078842,-0.01218813
-0.00462731,-0.006203023
-0.001700839,-0.01000651
0.000586044,-0.010433495
0.005427029,-0.009476613
0.010506645,-0.00991422
0.01319581,-0.004096523
0.01473022,-0.000763923
0.011173672,-0.003335918
0.005220924,-0.002777175
0.00279429,-0.001106725
0.000454143,0.002736913
-0.003279939,0.00655003
-0.006663477,0.002132041
-0.009900011,0.000724274
-0.009625179,0.006028266
-0.005020563,0.007984454
-0.004051089,0.008251166
-0.006647258,0.003084239
-0.001437079,-0.003560503
0.006546861,0.000508939
0.003806558,0.002321699
-0.000671251,-0.001248085
0.001480616,0.001991376
-5.58E-06,0.002331924
-0.005001587,-0.002366884
-0.005221257,-0.000519366
-0.002783101,0.000707302
0.002298689,-0.00872059
0.006503411,-0.01649921
0.000880187,-0.006159324
-0.002427137,0.005950905
0.002255976,0.00062219
-0.001793089,0.001931067
-0.003361745,0.016851767
0.007129827,0.015428039
0.005263038,0.005286475
-0.003688925,0.005603975
-0.002960918,0.001566111
-0.003855706,-0.006528644
-0.001511781,-0.007075461
0.004594704,-0.010453587
-0.000370909,-0.013915483
-0.000633443,-0.006921835
0.007511943,-0.004012742
0.004492793,-0.006784078
0.001549045,-0.000760519
0.005281939,0.003488587
0.00178291,-0.001259598
-0.00195334,-0.001825388
-0.001782454,0.00146483
-0.005463894,0.000525188
-0.006264695,-9.37E-05
-0.003449942,0.006500845
-0.002235885,0.014782405
0.002060802,0.014426334
0.002095437,0.007482109
-0.005456574,0.003308511
-0.003408876,0.00509812
0.005061308,0.006351251
0.00355722,0.00271351
-0.001204413,0.001841702
0.000199941,0.002645984
0.003650287,-0.003893583
0.003465487,-0.01148479
0.000512008,-0.013424333
0.00148926,-0.014513407
0.002580119,-0.020598826
-0.003656338,-0.026775105
-0.006921699,-0.01625826
-0.003564942,0.004950386
-0.004978909,0.010179638
-0.007271847,0.003939265
-0.00266328,0.007884286
0.003795246,0.017499335
0.007178663,0.018649586
0.00461967,0.012138725
0.000276277,0.005349444
0.000653379,0.00456197
0.002399752,0.011206105
0.005984069,0.011561982
0.008764128,-0.00216201
0.001797551,-0.010471778
-0.00416773,-0.006436174
-0.000694701,-0.006873586
0.000960279,-0.009277268
-0.001897591,-0.00528202
-0.006100112,-0.005418491
-0.007433791,-0.011285592
-0.000571348,-0.01189808
0.002920565,-0.005795019
-0.002310374,-0.000310651
-0.001666053,0.001496714
0.005593141,0.005329785
0.008339043,0.008929821
0.001948246,0.00586589
-0.008790647,0.008146758
-0.008426547,0.015639745
0.001020742,0.010126019
0.001572747,0.005146661
-0.000578611,0.00803288
0.000419749,-0.007375532
-0.004955747,-0.021372399
-0.004067066,-0.004559962
0.006016364,0.007332754
0.001481771,0.001370845
-0.006486384,0.001610947
0.002601757,-0.00343373
0.007705029,-0.01013371
0.002392643,-0.001146579
0.003777224,-0.001560361
0.002771525,-0.014885037
-0.003581687,-0.014984998
0.000558891,-0.008706637
0.006826633,-0.006763314
0.004181166,-0.003978043
-0.000721648,-0.001303201
-0.004706998,0.003130138
-0.004010609,0.015724179
-0.001617785,0.031133788
-0.006594653,0.03017324
-0.008859603,0.014373194
-0.00254317,0.008753989
0.001152309,0.003635654
0.00186911,-0.012834835
0.003345473,-0.009655352
0.004841938,0.008347629
0.006345275,
0.002198862,
-0.004126067,
-0.000457047,
0.005465135,
0.003125467,
-0.000332132,
-0.00221591,
-0.004389935,
-0.004634478,
-0.005303125,
-0.00512468,
-0.000284881,
0.002449321,
9.85E-05,
0.001722739,
0.0062025,
0.002981567,
-0.001105537,
0.002040258,
0.002196837,
0.00214462,
0.006837305,
0.000509636,
-0.007746411,
-0.000957699,
0.001067585,
-0.004475052,
-0.000536374,
0.00237281,
0.000317153,
0.002616662,
-0.0003297,
-0.010045014,
-0.009623023,
-0.001357799,
-0.000642283,
-0.001221519,
0.003666245,
0.004322737,
0.004151706,
0.005175801,
0.000158318,
0.00110481,
0.006815668,
0.002414726,
0.001027615,
0.004154914,
-0.000836533,
-0.002888169,
-0.004905883,
-0.01373623,
-0.011942497,
-0.004636302,
-0.00280914,
0.002680243,
0.003689937,
0.000263336,
0.006813873,
0.010531134,
0.007117227,
0.008607087,
0.009241196,
0.006581097,
0.002880077,
-0.001037309,
-0.000135008,
-0.003284688,
-0.009849737,
-0.004875471,
-0.000193459,
-0.004203329,
-0.00391089,
-0.005373314,
-0.013022301,
-0.01143709,
-0.002419077,
0.000552247,
-0.001583173,
-0.003025125,
-0.003448485,
-0.003707504,
-0.001271414,
0.000189814,
-0.004765237,
-0.002357427,
0.009913518,
0.011478882,
0.009746746,
0.017043941,
0.017951332,
0.016195252,
0.022523738,
0.024365024,
0.019289327,
0.010521904,
-0.002428425,
-0.008902898,
-0.014688941,
-0.032256713,
-0.043985441,
-0.038175971,
-0.024409048,
-0.007158109,
0.003757763,
0.00069367,
-0.008325506,
-0.018936269,
-0.020390786,
-0.003852202,
0.007670981,
0.005493359,
0.011784654,
0.02381773,
0.027805403,
0.028048183,
0.025808599,
0.022421006,
0.021249358,
0.019098296,
0.015339928,
0.006953621,
-0.004117167,
-0.006487195,
-0.00716392,
-0.014296617,
-0.017128107,
-0.017769242,
-0.022669901,
-0.023052179,
-0.018384043,
-0.015608037,
-0.014366272,
-0.012746672,
-0.010473456,
-0.006284764,
0.001282947,
0.005390944,
0.00248944,
0.006910923,
0.015785742,
0.012862101,
0.012654682,
0.017675666,
0.009037331,
0.00487041,
0.012442329,
0.008389127,
0.005951194,
0.01306341,
0.006471075,
-0.002800359,
-0.000117227,
-0.001079537,
-0.004864284,
-0.004647881,
-0.005574529,
-0.0054309,
-0.007730942,
-0.01338771,
-0.010258057,
-0.007011751,
-0.01318237,
-0.012115088,
-0.005036234,
-0.004523136,
0.001305606,
0.011257782,
0.010269869,
0.006506411,
0.003725634,
-0.002144068,
-0.000259594,
0.006633589,
0.006562298,
0.004317462,
0.001870435,
-0.001172432,
0.000947999,
0.001680354,
-0.004031914,
-0.004187036,
0.002613261,
0.005735868,
0.004547708,
-0.000858754,
-0.006639922,
-0.000989704,
0.005901773,
-0.00029808,
-0.004019239,
0.001117677,
0.000605019,
-0.003323893,
-0.003524836,
-0.002297528,
5.76E-05,
0.000137514,
-0.001257559,
0.00130543,
0.001307903,
-0.001355371,
0.002591989,
0.00578327,
0.001055293,
-0.00327482,
-0.00427898,
-0.005540429,
-0.007513487,
-0.009535387,
-0.008514242,
-0.00227971,
0.004808694,
0.007997347,
0.011349204,
0.019467844,
0.020687917,
0.00816407,
0.001535599,
0.005756811,
-0.001512348,
-0.017064582,
-0.018654286,
-0.012894317,
-0.015056679,
-0.017578798,
-0.01030939,
0.00240211,
0.009900393,
0.008765589,
0.006347862,
0.005923723,
0.006217628,
0.009195799,
0.010291158,
0.005932519,
0.002425637,
0.001764872,
0.001026896,
-0.000619308,
-0.001566154,
-0.001190715,
-0.003041772,
-0.002717624,
0.005292489,
0.006791961,
-0.005884521,
-0.014228573,
-0.010929177,
-0.010182985,
-0.012592755,
-0.007808811,
-0.001694735,
-0.002836151,
-0.005776745,
-0.004626168,
0.002878953,
